fl	sample	correlation
66	SRR8315178	0.0028425315722291505
66	SRR8315179	0.0022196106068910343
67	SRR8315174	6.899769788507201e-4
67	SRR8315175	0.001154044906381605
67	SRR8315176	6.565160174104916e-4
67	SRR8315177	0.0037433039952408068
67	SRR8315178	0.0028086574529738962
67	SRR8315179	0.0022499749457538976
68	SRR8315174	7.34173370563539e-4
68	SRR8315175	0.0012134375610191506
68	SRR8315176	6.344120603749072e-4
68	SRR8315177	0.0036371737558826738
68	SRR8315178	0.0029182966089516555
68	SRR8315179	0.002217127976507011
69	SRR8315174	8.032420911781295e-4
69	SRR8315175	0.0012297420703310457
69	SRR8315176	6.58879242720435e-4
69	SRR8315177	0.0038494069445730466
69	SRR8315178	0.002943230105580836
69	SRR8315179	0.0022716872357639866
70	SRR8315174	8.199990356769831e-4
70	SRR8315175	0.001222184360289219
70	SRR8315176	7.018948580852047e-4
70	SRR8315177	0.003810144315301821
70	SRR8315178	0.002933057764214532
70	SRR8315179	0.002282860428055511
71	SRR8315174	7.996824326577967e-4
71	SRR8315175	0.001191218131764281
71	SRR8315176	6.505884085199914e-4
71	SRR8315177	0.0038614142657757223
71	SRR8315178	0.0029512044727220714
71	SRR8315179	0.0023624928499859205
72	SRR8315174	8.390516333036784e-4
72	SRR8315175	0.0011858721100499526
72	SRR8315176	6.225851234008946e-4
72	SRR8315177	0.0038956265911872907
72	SRR8315178	0.0029977311756410187
72	SRR8315179	0.002341115744515854
73	SRR8315174	7.71267676821747e-4
73	SRR8315175	0.0012443857967749945
73	SRR8315176	6.09161531514599e-4
73	SRR8315177	0.003970344705404747
73	SRR8315178	0.0029915396365186374
73	SRR8315179	0.002347616010246498
74	SRR8315174	7.922706776786135e-4
74	SRR8315175	0.0012007828672352706
74	SRR8315176	6.596761124318706e-4
74	SRR8315177	0.0039225495939044916
74	SRR8315178	0.003020772268216146
74	SRR8315179	0.002280374366636871
75	SRR8315174	7.896772790765359e-4
75	SRR8315175	0.0012573280190294937
75	SRR8315176	6.277211372809541e-4
75	SRR8315177	0.003991573885954367
75	SRR8315178	0.0029816984017135813
75	SRR8315179	0.002377718737574981
76	SRR8315174	7.583854215593665e-4
76	SRR8315175	0.001235674870673412
76	SRR8315176	6.667677290213774e-4
76	SRR8315177	0.004033364346292197
76	SRR8315178	0.002970300469280695
76	SRR8315179	0.0023553866265585643
77	SRR8315174	8.141917994234003e-4
77	SRR8315175	0.001222142073802664
77	SRR8315176	5.977062334858652e-4
77	SRR8315177	0.003984622768668874
77	SRR8315178	0.0031140706277143714
77	SRR8315179	0.0023838942619917526
78	SRR8315174	8.138867379868986e-4
78	SRR8315175	0.0012407281651325112
78	SRR8315176	7.085934955765487e-4
78	SRR8315177	0.00403715867089348
78	SRR8315178	0.003126078178385625
78	SRR8315179	0.0023333803356135334
79	SRR8315174	8.167587913195955e-4
79	SRR8315175	0.0012072236106680423
79	SRR8315176	6.572998151010165e-4
79	SRR8315177	0.004041945790391159
79	SRR8315178	0.003110073847331855
79	SRR8315179	0.0024418971557724836
80	SRR8315174	8.296815255395459e-4
80	SRR8315175	0.0012694340651539038
80	SRR8315176	6.805900264061853e-4
80	SRR8315177	0.004087846542687546
80	SRR8315178	0.003167020096444289
80	SRR8315179	0.0024753565514677688
81	SRR8315174	7.712508982539029e-4
81	SRR8315175	0.001312498611359922
81	SRR8315176	6.478198240136774e-4
81	SRR8315177	0.00417365571930858
81	SRR8315178	0.0032581315383629714
81	SRR8315179	0.0024871374270050315
82	SRR8315174	8.393567338494478e-4
82	SRR8315175	0.0012668947005557598
82	SRR8315176	6.770215900998874e-4
82	SRR8315177	0.0041895045856576085
82	SRR8315178	0.0031602553215151733
82	SRR8315179	0.0024964498517916654
83	SRR8315174	8.548251753208175e-4
83	SRR8315175	0.0011759965305253078
83	SRR8315176	6.837459663155394e-4
83	SRR8315177	0.004211048960064207
83	SRR8315178	0.0032966401986395237
83	SRR8315179	0.002522188154044506
84	SRR8315174	8.17407412209269e-4
84	SRR8315175	0.0012488820331102103
84	SRR8315176	6.616406721581089e-4
84	SRR8315177	0.004156570949493266
84	SRR8315178	0.003219357100731058
84	SRR8315179	0.00249147743000956
85	SRR8315174	7.935523269545018e-4
85	SRR8315175	0.0012812631160633902
85	SRR8315176	6.616349479342001e-4
85	SRR8315177	0.004235403602087541
85	SRR8315178	0.003239700763430887
85	SRR8315179	0.0025627923709248285
86	SRR8315174	8.758287751115924e-4
86	SRR8315175	0.0012342459153536385
86	SRR8315176	6.324502328431896e-4
86	SRR8315177	0.004252835378272302
86	SRR8315178	0.0032864703338408804
86	SRR8315179	0.0025367506419446875
87	SRR8315174	8.157984710034702e-4
87	SRR8315175	0.0012393321029548843
87	SRR8315176	6.568988183249101e-4
87	SRR8315177	0.0042905179715947385
87	SRR8315178	0.003299092429609069
87	SRR8315179	0.002533619536068796
88	SRR8315174	8.258145682845606e-4
88	SRR8315175	0.0012500131824770995
88	SRR8315176	6.328589636833846e-4
88	SRR8315177	0.004279769092966023
88	SRR8315178	0.0033378768772282076
88	SRR8315179	0.0025423242291811566
89	SRR8315174	8.415941452614103e-4
89	SRR8315175	0.001262951308267165
89	SRR8315176	6.999201787589876e-4
89	SRR8315177	0.004325675676878064
89	SRR8315178	0.0033502071073211867
89	SRR8315179	0.002542300196209112
90	SRR8315174	8.842179283811245e-4
90	SRR8315175	0.0012719525283533442
90	SRR8315176	6.794014917207947e-4
90	SRR8315177	0.00437919941880196
90	SRR8315178	0.0033031044086995792
90	SRR8315179	0.0025726928413264964
91	SRR8315174	8.742198774767431e-4
91	SRR8315175	0.0013229238668187576
91	SRR8315176	6.308569098296817e-4
91	SRR8315177	0.004382981685369284
91	SRR8315178	0.0033542092258109636
91	SRR8315179	0.0025587376422166242
92	SRR8315174	8.312960450597779e-4
92	SRR8315175	0.0012916633255355325
92	SRR8315176	6.91649402899093e-4
92	SRR8315177	0.004400692383302621
92	SRR8315178	0.003350531952989125
92	SRR8315179	0.0026151841532229057
93	SRR8315174	8.545274207712089e-4
93	SRR8315175	0.0012683059244919192
93	SRR8315176	6.269284246351133e-4
93	SRR8315177	0.004475783395620223
93	SRR8315178	0.003364369700423873
93	SRR8315179	0.0026080336160866956
94	SRR8315174	0.00089162891426235495
94	SRR8315175	0.001297858206925946
94	SRR8315176	6.462490640982396e-4
94	SRR8315177	0.004444749730022301
94	SRR8315178	0.0034532811373657445
94	SRR8315179	0.0025810604851550316
95	SRR8315174	8.454933263600595e-4
95	SRR8315175	0.001275607823534358
95	SRR8315176	6.845317295735168e-4
95	SRR8315177	0.0044561432123839135
95	SRR8315178	0.003443472945023474
95	SRR8315179	0.002648669061309595
96	SRR8315174	8.732525836719417e-4
96	SRR8315175	0.0013034710742955307
96	SRR8315176	6.916360130703555e-4
96	SRR8315177	0.004527090570401065
96	SRR8315178	0.0034139339873038225
96	SRR8315179	0.0026095821553230175
97	SRR8315174	8.758118671445181e-4
97	SRR8315175	0.001290533086027697
97	SRR8315176	6.687337651007455e-4
97	SRR8315177	0.004554015642607001
97	SRR8315178	0.0034991987262914426
97	SRR8315179	0.0026201477290232634
98	SRR8315174	8.587070610693363e-4
98	SRR8315175	0.0013136115288961856
98	SRR8315176	7.287230678225063e-4
98	SRR8315177	0.004552414564921329
98	SRR8315178	0.0034059102202080517
98	SRR8315179	0.002689885229000952
99	SRR8315174	7.893347171593235e-4
99	SRR8315175	0.0012539530948436166
99	SRR8315176	6.517833893398753e-4
99	SRR8315177	0.00460338499719806
99	SRR8315178	0.003465972826359789
99	SRR8315179	0.00273174322525704
100	SRR8315174	8.274109541361293e-4
100	SRR8315175	0.0013181012021465752
100	SRR8315176	6.533593582519115e-4
100	SRR8315177	0.004557156943598789
100	SRR8315178	0.0035170678131315075
100	SRR8315179	0.002707547235792679
101	SRR8315174	8.174207836598855e-4
101	SRR8315175	0.0012404153561540103
101	SRR8315176	6.719056620141469e-4
101	SRR8315177	0.004667044411466424
101	SRR8315178	0.0035518469412715533
101	SRR8315179	0.002757172154414488
102	SRR8315174	8.012670653169966e-4
102	SRR8315175	0.0013383640192289083
102	SRR8315176	7.04246049556202e-4
102	SRR8315177	0.004662958358606788
102	SRR8315178	0.0035527750091036985
102	SRR8315179	0.002774835616765953
103	SRR8315174	8.63241456769498e-4
103	SRR8315175	0.0013003869672334682
103	SRR8315176	6.920167428383949e-4
103	SRR8315177	0.004739251228294178
103	SRR8315178	0.0035678545500575937
103	SRR8315179	0.0026932545051476554
104	SRR8315174	8.135653521381672e-4
104	SRR8315175	0.001381982848834116
104	SRR8315176	6.624349176941316e-4
104	SRR8315177	0.004651845162361599
104	SRR8315178	0.003553405689955352
104	SRR8315179	0.002726771121709279
105	SRR8315174	8.538732180511168e-4
105	SRR8315175	0.001360018891947606
105	SRR8315176	6.470444938350323e-4
105	SRR8315177	0.004768717533359569
105	SRR8315178	0.003675297951402321
105	SRR8315179	0.002782590147016919
106	SRR8315174	8.84850558059068e-4
106	SRR8315175	0.0013338700975590093
106	SRR8315176	6.474265846069681e-4
106	SRR8315177	0.004821884604261606
106	SRR8315178	0.003535231134584653
106	SRR8315179	0.0027927775928909392
107	SRR8315174	8.248397942404405e-4
107	SRR8315175	0.0013589274515960579
107	SRR8315176	7.014905401794807e-4
107	SRR8315177	0.004765524451517341
107	SRR8315178	0.003617705656417702
107	SRR8315179	0.002755898046142658
108	SRR8315174	8.483957867233628e-4
108	SRR8315175	0.0013591870602970635
108	SRR8315176	6.604223771372765e-4
108	SRR8315177	0.004837126583995763
108	SRR8315178	0.003640818489850438
108	SRR8315179	0.0028721482715405285
